RAdeg,DEdeg,Umag,Bmag,Vmag,Imag,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],SpClass,GeneralClass
85.2584,-70.7196,-2.227999999999998,1.7729999999999997,-0.14000000000000057,-5.420999999999999,-8.37,,,-10.2021,-10.408999999999999,-10.636099999999999,-11.3066,-13.5032,OAGB,DSS
85.3107,-71.5434,-0.8189999999999991,-1.1080000000000005,-2.129999999999999,-3.9399999999999995,-5.25,-6.139999999999999,-6.51,-7.3088,-7.743499999999999,-8.2578,-9.046999999999999,-10.965,OAGB,DSS
85.3363,-69.0789,,,,,,,-1.5500000000000007,-6.040699999999999,-8.357,-10.1355,-11.7986,-14.738,CAGB,DSS
85.3544,-71.2591,,,,,,-2.0500000000000007,,-6.223599999999999,-6.8881,-8.062299999999999,-9.3027,-15.1781,YSO,DSS
85.4893,-69.2052,-4.227,-4.446,-5.714,,-8.78,,,-9.9771,-9.8797,-10.1062,-10.371699999999999,-11.628699999999998,RSG,DSS
85.5162,-69.2188,-4.456999999999999,-4.166,-5.224,,,,,-10.0139,-9.847299999999999,-10.1661,-10.5705,-12.1537,RSG,DSS
85.5283,-69.2087,-6.0969999999999995,-5.9559999999999995,-5.953999999999999,,-8.799999999999999,-9.67,,-9.977599999999999,-9.9591,-10.3257,-10.887899999999998,-12.5756,RSG,DSS
85.5416,-69.2247,-0.5640000000000001,-2.4570000000000007,-4.587999999999999,-7.0489999999999995,-8.67,,,-10.0399,-9.941699999999999,-10.2712,-10.73,-12.471599999999999,RSG,DSS
85.6272,-69.8159,0.09299999999999997,-0.9830000000000005,-2.7590000000000003,-5.911999999999999,-7.719999999999999,-8.73,,-9.215399999999999,-9.0608,-9.2759,-9.4871,-9.8806,OAGB,DSS
85.7276,-70.1355,,1.5040000000000013,-0.5889999999999986,-4.584999999999999,-6.879999999999999,-7.779999999999999,,-8.5001,-8.4485,-8.6477,-8.7887,-10.2872,OAGB,DSS
85.7953,-67.4579,0.16000000000000014,-1.6179999999999986,-3.407,-5.446,-6.65,-7.449999999999999,-7.709999999999999,-8.028599999999999,-8.3803,-8.998,-10.671399999999998,-14.181,PAGB,DSS
85.8092,-70.6431,-1.0999999999999979,-1.556000000000001,-3.0619999999999994,-5.878,-7.4,-8.4,,-8.9139,-8.7773,-8.978299999999999,-9.045499999999999,-9.4474,OAGB,DSS
85.8699,-69.7122,,1.443999999999999,-1.038999999999998,-3.7989999999999995,-5.59,-6.67,-7.309999999999999,-8.2104,-8.119399999999999,-8.2487,-8.8591,-10.2242,CAGB,DSS
86.0254,-68.6316,-0.4869999999999983,-0.879999999999999,-3.657,-6.5489999999999995,-8.27,-9.19,,-9.799,-9.766,-10.0406,-10.2602,-11.5329,OAGB,DSS
86.158,-67.6161,,,,,-4.379999999999999,-6.049999999999999,-7.449999999999999,-9.125,-9.749799999999999,-10.190999999999999,-10.6715,-11.3904,CAGB,DSS
86.1671,-69.197,2.053000000000001,-0.1280000000000001,-1.876999999999999,-4.155999999999999,-5.5,-6.33,-6.6,-6.7532,-6.7096,-6.8980999999999995,-8.0804,-11.017199999999999,OAGB,DSS
86.2093,-69.3847,1.8919999999999995,2.062999999999999,1.5079999999999991,0.18400000000000105,-1.2100000000000009,-2.2300000000000004,-3.49,-5.8362,-6.7735,-8.2099,-9.7069,-15.941699999999999,YSO,DSS
86.9409,-68.1262,-4.094999999999999,-4.168999999999999,-4.341999999999999,-4.366999999999999,-4.889999999999999,-5.25,-5.99,-7.7293,-8.427299999999999,-8.994,-9.8895,-11.914,YSO,DSS
87.0702,-71.4777,,,,,-6.129999999999999,-7.4,-8.26,-9.353,-9.5696,-9.844199999999999,-10.242899999999999,-10.4079,CAGB,DSS
87.2504,-70.5562,,3.146000000000001,2.564,2.3320000000000007,,,,-3.1113999999999997,-4.8369,-7.2087,-10.0565,-16.1009,CAGB,DSS
87.6526,-68.4812,3.0869999999999997,0.7890000000000015,-1.375,-3.8309999999999995,-5.52,-6.4399999999999995,-6.9399999999999995,-7.4437999999999995,-7.4297,-7.659599999999999,-7.8451,,CAGB,DSS
88.2128,-69.4775,,0.7149999999999999,-1.9149999999999991,-4.699,-6.199999999999999,-7.199999999999999,-7.789999999999999,-8.3256,-8.246599999999999,-8.3357,-8.6089,-8.5159,CAGB,DSS
88.3002,-70.2563,1.7800000000000011,1.6239999999999988,2.0130000000000017,0.7910000000000004,-2.0500000000000007,-2.5599999999999987,-3.4800000000000004,-5.7287,-6.6256,-8.6205,-10.7723,-15.5241,PAGB,DSS
90.2234,-68.0108,1.1820000000000022,0.2789999999999999,-1.5509999999999984,-4.982999999999999,,,,-8.0231,-8.0707,-8.2066,-8.3703,-9.5376,OAGB,DSS
70.7389,-70.2071,,,,,-2.869999999999999,-5.07,-6.98,-9.4881,-10.238199999999999,-10.8737,-11.466999999999999,-12.4311,CAGB,DSS
71.2436,-70.5896,-2.8259999999999987,-2.7329999999999988,-3.017999999999999,-3.365,-3.7799999999999994,-4.02,-4.32,-6.2209,-7.135,-8.0141,-9.1608,-11.4891,PAGB,DSS
71.8171,-68.4072,0.9969999999999999,0.9400000000000013,0.6870000000000012,-0.4089999999999989,-3.09,-5.23,-7.08,-10.8144,-11.534199999999998,-12.197099999999999,-12.790299999999998,-13.8804,CAGB,DSS
71.823,-69.1583,-0.05900000000000105,-0.40700000000000003,-0.3990000000000009,-1.315999999999999,-2.34,-3.0299999999999994,-3.959999999999999,-6.0578,-6.547499999999999,-8.772,-10.599,-16.2834,YSO,DSS
72.3269,-69.8872,,,,,-6.51,-8.12,-9.379999999999999,-10.8972,-11.5317,-12.195799999999998,-12.816299999999998,-14.5185,CAGB,DSS
72.3437,-69.4096,0.04100000000000037,-2.583,-4.743,,,,,-11.154699999999998,-11.247599999999998,-11.5217,-12.0604,-14.576699999999999,RSG,DSS
72.4228,-68.6308,,4.254000000000001,0.833000000000002,-6.321999999999999,,,,-11.7814,-12.131799999999998,-12.5577,-13.613399999999999,-15.8627,RSG,DSS
72.5549,-69.5658,-1.875,-1.541999999999998,-2.5380000000000003,,-2.75,-2.959999999999999,-4.049999999999999,-6.311,-7.5695,-8.9848,-10.6954,-15.2621,PAGB,DSS
72.6685,-69.2922,,,,,-7.619999999999999,,,-11.1298,-11.4847,-11.8795,-12.904,-15.7381,RSG,DSS
72.7957,-69.3373,,,,,-5.969999999999999,-7.48,,-10.376199999999999,-11.02,-11.633,-12.168399999999998,-12.9674,CAGB,DSS
72.7976,-69.4463,,,,,-1.1400000000000006,-2.4499999999999993,-3.58,-6.7255,-8.567599999999999,-10.1713,-11.4704,-17.3924,YSO,DSS
72.7976,-69.4463,,,,,-1.1400000000000006,-2.4499999999999993,-3.58,-6.7255,-8.567599999999999,-10.1713,-11.4704,-17.3924,YSO,DSS
72.8146,-68.6945,,,,,-3.959999999999999,-5.949999999999999,-7.6899999999999995,-9.9924,-10.7997,-11.5476,-12.2289,-13.4264,CAGB,DSS
72.8707,-68.9639,,,,,-7.609999999999999,-8.6,,-10.9649,-11.3285,-11.7959,-12.8355,-15.2753,OAGB,DSS
72.9078,-67.0878,0.6359999999999992,1.7830000000000013,1.6219999999999999,1.0620000000000012,-0.16000000000000014,-1.4499999999999993,-3.4800000000000004,-8.066799999999999,-9.783199999999999,-11.2371,-12.6784,-15.605599999999999,PAGB,DSS
73.0048,-69.3355,,1.4720000000000013,1.2240000000000002,-0.0010000000000012221,-0.7800000000000011,-1.9199999999999982,-4.33,-7.497199999999999,-8.560599999999999,-9.626199999999999,-10.9939,-15.4818,YSO,DSS
73.0841,-68.7249,,,,,-0.629999999999999,-3.4299999999999997,-5.76,-8.4886,-9.5756,-10.437299999999999,-11.1917,-12.7145,CAGB,DSS
73.18,-70.7938,-1.6849999999999987,-1.9510000000000005,-2.808,-3.8550000000000004,-4.51,-5.059999999999999,-5.42,-6.739799999999999,-7.3508,-7.9620999999999995,-8.8782,-11.0786,OAGB,DSS
73.2421,-68.0599,,,,,-4.529999999999999,-4.93,-6.75,-8.6828,-9.3438,-10.2906,-11.4751,-16.9944,YSO,DSS
73.4433,-68.2704,,,,,-0.6999999999999993,-2.92,-5.469999999999999,-9.4239,-10.5666,-11.5031,-12.3278,-13.8981,CAGB,DSS
73.5005,-69.1986,,,,,-0.9899999999999984,-2.1900000000000013,-3.4399999999999995,-7.131399999999999,-9.014999999999999,-10.3367,-11.427499999999998,,YSO,DSS
73.5049,-69.1979,,,,,-1.2100000000000009,-2.4299999999999997,-3.59,-6.750299999999999,-7.557,-9.3215,,,YSO,DSS
73.5153,-67.2717,,-1.649000000000001,-2.719999999999999,-3.1709999999999994,-3.8499999999999996,-4.74,-5.949999999999999,-7.9055,-8.6129,-9.5154,-10.7805,-16.7797,YSO,DSS
73.5153,-67.2717,,-1.649000000000001,-2.719999999999999,-3.1709999999999994,-3.8499999999999996,-4.74,-5.949999999999999,-7.9055,-8.6129,-9.5154,-10.7805,-16.7797,YSO,DSS
73.5242,-66.752,0.12900000000000134,0.7160000000000011,-0.2959999999999994,-2.3230000000000004,-4.16,-5.34,-6.709999999999999,-9.1504,-9.5613,-10.826899999999998,-12.006499999999999,-15.8977,YSO,DSS
73.5268,-66.7671,-0.4469999999999992,1.1090000000000018,0.11299999999999955,-0.17999999999999972,-1.3200000000000003,-1.6999999999999993,-2.8499999999999996,,-5.565199999999999,-8.008,-9.6443,-16.2532,YSO,DSS
73.542,-69.9328,,,,,-2.7699999999999996,-5.619999999999999,-7.859999999999999,-10.2479,-10.9385,-11.517499999999998,-12.3202,-15.5328,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.5596,-68.7372,,2.3520000000000003,0.5,-5.356999999999999,-8.03,,,-10.5037,-10.6626,-10.952,-11.6436,-13.6939,OAGB,DSS
73.6411,-69.3433,-2.4929999999999986,-2.1260000000000012,-2.696999999999999,-3.501999999999999,-4.049999999999999,-4.869999999999999,-6.119999999999999,-8.5585,-9.572799999999999,-10.517,-11.8535,-14.5892,PAGB,DSS
73.7936,-68.3423,-1.8179999999999978,-3.879999999999999,-5.548,,,,,-11.079799999999999,-11.2905,-11.5903,-11.9401,-14.032499999999999,RSG,DSS
73.8286,-68.7751,,,,,-1.8999999999999986,-4.369999999999999,-6.51,-9.4531,-10.355,-11.1079,-11.773,-13.143799999999999,CAGB,DSS
73.8401,-69.7879,-0.8520000000000003,-3.3259999999999987,-4.923,-8.106,,,,-11.0526,-11.2785,-11.5964,-12.1414,-14.748999999999999,RSG,DSS
73.8516,-66.5217,,2.559000000000001,1.564,-0.03500000000000014,-0.129999999999999,-1.4299999999999997,-3.389999999999999,-5.9133,-7.002799999999999,-8.226099999999999,-10.0528,-14.9241,YSO,DSS
73.8614,-68.4245,,,,,-2.5999999999999996,-2.9299999999999997,-3.879999999999999,,-6.592599999999999,-9.0145,-10.4737,-16.3429,YSO,DSS
73.8898,-69.4164,1.341000000000001,-0.5279999999999987,-3.0139999999999993,-6.352,-8.61,,,-10.7448,-10.7075,-11.0153,-11.342199999999998,-13.6886,OAGB,DSS
73.9053,-66.573,1.4050000000000011,1.4860000000000007,0.8709999999999987,,-1.3200000000000003,-1.9400000000000013,-2.5599999999999987,,-4.587399999999999,-7.399699999999999,-9.2842,-14.4328,YSO,DSS
73.9123,-67.8196,1.5579999999999998,1.225999999999999,0.9909999999999997,0.34499999999999886,-1.0599999999999987,-3.719999999999999,-6.01,-9.9569,-10.9866,-11.8737,-12.6892,-14.416,CAGB,DSS
73.9167,-66.5734,0.45899999999999963,0.7600000000000016,0.43599999999999994,-0.3520000000000003,-1.009999999999998,-1.2300000000000004,-2.3099999999999987,,,-7.2783999999999995,-8.8211,-14.024899999999999,YSO,DSS
73.9233,-66.5761,,,,,0.9499999999999993,0.2699999999999996,-1.2800000000000011,-4.2217,-4.7181999999999995,-6.894399999999999,-8.4736,-13.433,YSO,DSS
73.9269,-66.5738,1.0429999999999993,1.1159999999999997,0.9200000000000017,0.3940000000000019,0.9699999999999989,-0.6799999999999997,-2.6799999999999997,-5.1533999999999995,-6.3414,-7.451699999999999,-8.5611,-12.7314,YSO,DSS
73.9435,-66.4191,,,,,-0.4299999999999997,-1.5199999999999996,-2.1799999999999997,-4.439399999999999,-4.716799999999999,-6.9994,-8.643699999999999,-13.1202,YSO,DSS
73.9609,-66.5762,,,,,-1.8399999999999999,-2.1099999999999994,-4.75,-7.787699999999999,-9.0215,-10.2051,-11.3256,-16.4486,YSO,DSS
74.0941,-66.6159,0.6930000000000014,1.0749999999999993,0.14700000000000202,-1.311,-2.6099999999999994,-3.6500000000000004,-4.68,-6.6495,-7.3621,-8.557599999999999,-10.0857,-15.9328,YSO,DSS
74.1339,-68.8808,,,,,-2.869999999999999,-5.23,-7.369999999999999,-10.1923,-11.255099999999999,-12.0408,-12.7519,-13.945799999999998,CAGB,DSS
74.17,-66.5417,,,,,,,-3.539999999999999,-8.016399999999999,-9.3021,-10.4338,-11.5929,-16.1592,YSO,DSS
74.2709,-66.71,,,,,-1.009999999999998,-1.9499999999999993,-2.709999999999999,,-6.370899999999999,-7.9595,-9.6661,-15.1714,YSO,DSS
74.4302,-70.1473,-1.6769999999999996,-3.176,-5.02,,,,,-11.785799999999998,-11.791899999999998,-12.0795,-12.605,-15.1679,RSG,DSS
74.4485,-66.4714,,,,,-0.8299999999999983,-2.3299999999999983,-3.129999999999999,-6.7128,-7.8728,-9.383099999999999,-10.7222,-15.989899999999999,YSO,DSS
74.4497,-66.3119,-0.4280000000000008,1.8030000000000008,-0.44599999999999795,-1.2809999999999988,-1.7100000000000009,-1.4800000000000004,-2.3599999999999994,,,-7.386899999999999,,-14.229299999999999,YSO,DSS
74.4498,-66.4792,-4.293999999999999,-3.1340000000000003,-3.7029999999999994,-4.8469999999999995,-5.529999999999999,-6.27,-7.6,-10.027899999999999,-10.9141,-11.6338,-12.7562,-16.3337,YSO,DSS
74.455,-66.4835,,1.193999999999999,0.684000000000001,0.13400000000000034,-1.009999999999998,-1.509999999999998,-2.66,,-5.8713,-8.4835,-10.1413,-15.392399999999999,YSO,DSS
74.677,-66.1432,,,,,0.33000000000000185,-1.8000000000000007,-3.24,-5.6074,-6.8561,-8.0847,-9.5712,-15.616299999999999,YSO,DSS
74.6927,-68.3448,-1.277000000000001,-1.1649999999999991,-1.8979999999999997,-2.546999999999999,-3.049999999999999,-3.4000000000000004,-3.469999999999999,-7.648299999999999,-9.5646,-11.044699999999999,-12.3235,-14.835999999999999,CAGB,DSS
74.7153,-66.1622,,,,,0.379999999999999,-0.23000000000000043,-1.3000000000000007,-3.9372999999999987,-4.7836,-6.086399999999999,-7.694799999999999,-12.9621,YSO,DSS
74.7263,-66.1219,,,,,-0.14999999999999858,-1.9899999999999984,-4.23,-7.908199999999999,-9.305299999999999,-10.394499999999999,-11.2518,-14.9461,YSO,DSS
75.0086,-66.503,-1.4160000000000004,-0.9669999999999987,-1.1499999999999986,-1.4329999999999998,-2.16,-3.0599999999999987,-3.5299999999999994,,-6.264799999999999,-7.6099,,-13.5928,YSO,DSS
75.0675,-66.2586,-0.8009999999999984,-0.5640000000000001,-0.9529999999999994,-1.5479999999999983,-2.120000000000001,-2.549999999999999,-3.0599999999999987,-5.430399999999999,-5.6685,-8.2716,-10.357899999999999,-16.444499999999998,YSO,DSS
75.0791,-67.1328,,,,,-5.039999999999999,-6.389999999999999,-7.779999999999999,-10.111799999999999,-10.6747,-11.1811,-12.1342,-14.7534,OAGB,DSS
75.1346,-72.1506,,,,,0.10999999999999943,-2.6899999999999995,-5.139999999999999,-9.210099999999999,-10.177999999999999,-10.9905,-11.6567,-13.2197,CAGB,DSS
75.2148,-66.3999,,,,,-3.0199999999999996,-4.1,-5.27,-7.352599999999999,-7.9199,-9.1044,,-15.6143,YSO,DSS
75.2538,-67.5899,2.391000000000002,2.615000000000002,2.253,1.769000000000002,-2.5999999999999996,-4.969999999999999,-7.09,-9.6298,-10.4556,-11.3078,-12.122399999999999,-13.524799999999999,CAGB,DSS
75.2684,-66.2112,,,,,-0.09999999999999787,-2.6500000000000004,-5.18,-9.7668,-10.8744,-11.7329,-12.5134,-13.907599999999999,CAGB,DSS
75.4312,-69.6802,-0.8309999999999995,-1.4969999999999999,-2.780999999999999,-3.9800000000000004,-4.889999999999999,-5.52,-5.84,-6.896699999999999,-7.495799999999999,-8.0869,-8.912899999999999,-10.642299999999999,OAGB,DSS
75.9508,-67.3076,,1.6849999999999987,1.0180000000000007,-1.7369999999999983,-2.869999999999999,-3.389999999999999,-3.67,,,-8.6909,,-16.3448,YSO,DSS
76.0589,-67.2706,-2.644,-4.571,-6.658999999999999,,,,,-12.224799999999998,-12.136099999999999,-12.4726,-12.8458,-15.0773,RSG,DSS
76.1034,-70.7288,,,,,-1.5,-2.09,-2.58,,-6.4413,-8.627799999999999,,-16.3312,YSO,DSS
76.1494,-70.9083,-1.509999999999998,-0.6900000000000013,-0.7800000000000011,-1.6039999999999992,-2.099999999999998,-3.34,-4.709999999999999,-7.8667,-8.939499999999999,-10.2668,-11.7463,-16.2744,YSO,DSS
76.1661,-70.9052,-3.084999999999999,-2.326999999999998,-2.5250000000000004,-3.0109999999999992,-3.3099999999999987,-3.709999999999999,-4.66,-6.975,-7.4556000000000004,-9.4412,-11.070799999999998,,YSO,DSS
76.2703,-68.9636,,,,,,,-1.0199999999999996,-6.5847,-8.693299999999999,-10.3859,-11.9202,-14.698599999999999,CAGB,DSS
76.3895,-70.563,-4.067,-4.145999999999999,-5.543999999999999,-7.395999999999999,,,,-11.2359,-11.233699999999999,-11.5241,-12.0195,-14.5666,RSG,DSS
76.5155,-69.0664,,,,,-3.6899999999999995,-4.779999999999999,-5.58,-7.1602,-8.168899999999999,-9.35,-10.9499,-14.9511,PAGB,DSS
76.5998,-69.0554,-3.2560000000000002,-2.689,-3.6229999999999993,-2.227999999999998,-2.99,-3.1999999999999993,-4.199999999999999,-5.905099999999999,-6.716199999999999,-7.8414,-9.681099999999999,-14.282699999999998,PAGB,DSS
76.6159,-68.201,-0.23300000000000054,-0.6890000000000001,-2.1080000000000005,-6.353,-7.98,-8.65,,-9.4939,-9.5496,-9.838199999999999,-10.064,-11.363,OAGB,DSS
76.6465,-70.2806,,,,,,-1.370000000000001,-4.029999999999999,-8.558399999999999,-9.7572,-10.8683,-11.9415,-14.4876,CAGB,DSS
76.8267,-69.1287,-4.469999999999999,-4.776,-4.953999999999999,-5.062999999999999,-5.639999999999999,-5.889999999999999,-6.34,-8.0115,-8.844999999999999,-9.668,-10.729299999999999,-13.3262,PAGB,DSS
77.1068,-68.9002,,,,,-4.879999999999999,-6.65,-8.08,-9.8766,-10.5182,-11.2589,-11.9585,-13.1495,CAGB,DSS
77.1447,-69.4236,-3.433,-2.866999999999999,-3.1790000000000003,-3.097999999999999,-2.83,-3.0299999999999994,-3.1899999999999995,-4.542199999999999,-4.4611,,,-15.077399999999999,YSO,DSS
77.1499,-71.2919,,1.6580000000000013,-0.14099999999999824,-2.027000000000001,-3.1500000000000004,-3.709999999999999,-4.309999999999999,-6.761699999999999,-7.301399999999999,-9.5735,-11.576,-14.6187,PAGB,DSS
77.4247,-71.4617,-3.699,-2.8970000000000002,-3.3499999999999996,,-3.08,-3.219999999999999,-3.59,,,-8.2313,,-15.4622,YSO,DSS
77.4605,-68.8848,,,,,0.379999999999999,-1.6600000000000001,-4.549999999999999,-8.3507,-9.9163,-11.3186,-13.2031,,YSO,DSS
77.4774,-68.8298,-0.4289999999999985,-0.07699999999999818,-0.28999999999999915,-0.5259999999999998,,-1.1499999999999986,-1.6600000000000001,,-5.6584,-8.1702,-9.8445,-14.8944,YSO,DSS
77.5,-69.936,,,,,-3.969999999999999,-5.85,-7.549999999999999,-10.5425,-11.239899999999999,-11.837399999999999,-12.4038,-13.4912,CAGB,DSS
77.582,-69.8309,,,,,-5.25,-6.779999999999999,,-9.4758,-10.312199999999999,-11.1131,-11.9132,-13.3324,CAGB,DSS
77.5987,-69.4389,-0.34499999999999886,0.804000000000002,-0.2530000000000001,-1.2059999999999995,-1.370000000000001,-2.4299999999999997,-3.4399999999999995,-6.728999999999999,-8.234499999999999,-9.381599999999999,-10.4175,-15.5483,YSO,DSS
77.6006,-70.2351,,,,,0.4400000000000013,-0.8999999999999986,-3.0299999999999994,-7.362,-9.215499999999999,-10.6695,-11.625599999999999,-16.4022,YSO,DSS
77.6254,-67.1426,1.968,2.495000000000001,1.5330000000000013,0.8910000000000018,0.05000000000000071,-1.2399999999999984,-2.539999999999999,-5.459,-6.099499999999999,-8.484,-10.372,-13.9054,YSO,DSS
77.7936,-67.8695,,,,,-1.2100000000000009,-2.889999999999999,-5.789999999999999,-10.4079,-11.4888,-12.4064,-13.2601,-15.0476,CAGB,DSS
77.7945,-66.215,2.007999999999999,-0.1039999999999992,-1.8909999999999982,-3.984,-5.23,-5.66,-5.879999999999999,-6.3904,-6.8416,-8.6005,-11.125399999999999,-14.956399999999999,PAGB,DSS
77.8078,-67.6045,,,,,-1.4699999999999989,-3.719999999999999,-5.84,-9.938699999999999,-10.9937,-11.921399999999998,-12.7605,-14.3486,CAGB,DSS
77.8314,-68.7076,,,,,-0.6699999999999982,-3.469999999999999,-6.109999999999999,-9.77,-10.8598,-11.6951,-12.514399999999998,-14.1715,CAGB,DSS
77.9111,-66.8527,1.9989999999999988,1.8369999999999997,1.4420000000000002,-0.7300000000000004,-2.639999999999999,-4.709999999999999,-6.699999999999999,-9.1332,-10.2347,-11.073,-11.8906,-13.1558,CAGB,DSS
77.9976,-69.4258,-4.026999999999999,-4.4559999999999995,-4.9239999999999995,,-6.039999999999999,-6.389999999999999,-6.73,-7.8994,-8.6123,-9.2662,-10.3415,-12.6292,OAGB,DSS
78.0035,-70.5399,,,,,,,-2.67,-8.3514,-10.1337,-11.562899999999999,-12.911200000000001,-15.3683,CAGB,DSS
78.0722,-70.4551,,,,,,-1.2899999999999991,-3.299999999999999,-6.9674,-8.145299999999999,-9.4752,-10.6506,-15.268799999999999,YSO,DSS
78.1237,-67.1551,,,,,-0.46000000000000085,-1.6099999999999994,-3.58,-7.007099999999999,-8.1189,-9.157399999999999,-10.2989,-13.4825,YSO,DSS
78.1337,-69.2611,,1.522000000000002,0.3910000000000018,-2.940999999999999,-3.6099999999999994,-5.639999999999999,-7.4399999999999995,-10.5292,-11.3636,-12.1403,-12.8416,-13.9566,CAGB,DSS
78.2131,-69.6306,,,,,-1.1699999999999982,-3.789999999999999,-6.199999999999999,-9.591,-10.6416,-11.5531,-12.434,-13.954999999999998,CAGB,DSS
78.2491,-69.577,,,,,-1.120000000000001,-1.5999999999999979,-2.1999999999999993,,-5.3177,-7.971399999999999,-9.6473,-14.053999999999998,YSO,DSS
